Review,SENTIMEN
"['saya', 'cuma', 'punya', 'satu', 'aplikasi', 'jual', 'beli', 'online', 'dari', 'dulu', 'sampai', 'sekarang', 'saya', 'pakai', 'aplikasi', 'shopee', 'tapi', 'makin', 'ke', 'sini', 'shopee', 'makin', 'lemot', 'gambar', 'suka', 'gak', 'kebuka', 'padahal', 'udh', 'di', 'update', 'ke', 'versi', 'yang', 'terbaru', 'padahal', 'sinyal', 'juga', 'lancar', 'ajaa', 'masih', 'aja', 'gak', 'kebuka', 'gambarnya', 'tolong', 'di', 'perbaiki', 'yaa']",NEGATIF
"['shopeepay', 'nya', 'gak', 'bisa', 'dipakai', 'padahal', 'udh', 'diisi', 'pas', 'shopeepay', 'nya']",NEGATIF
"['downloadnya', 'lama', 'banget', 'sih']",NEGATIF
"['seller', 'distrobdg', 'penipu', 'saya', 'pesen', 'pcs', 'dteng', 'pcs']",NEGATIF
"['shopee', 'jangan', 'mencuri', 'shopee', 'jangan', 'mencuri', 'lebih', 'keras', 'tolong', 'ilangin', 'fitur', 'curi', 'air', 'nyaaa', 'dongg', ';']",NEGATIF
"['jelek', 'aplikasi', 'nya']",NEGATIF
"['sy', 'pelanggan', 'setia', 'shopee', 'sebelum', 'jasa', 'ekspedisi', 'di', 'monopoli', 'menjadi', 'jasa', 'ekspedisi', 'shopee', 'express', 'mgkn', 'namanya', 'aja', 'yang', 'express', 'tapi', 'pengirimannya', 'super', 'duper', 'lemot', 'alias', 'lamaa', 'poll', 'andaikan', 'jasa', 'ekspedisi', 'kita', 'bisa', 'milih', 'itu', 'jauh', 'lebih', 'bagus']",NEGATIF
"['jangan', 'ada', 'lagi', 'update', 'aplikasi', 'lagi', 'di', 'playstore']",NEGATIF
"['turunin', 'bintangsudah', 'bulan', 'lebih', 'shopee', 'paylater', 'gua', 'ga', 'pernah', 'naek', 'lagi', 'limit', 'nya', 'turun', 'tanpa', 'sebab', 'ga', 'jelas', 'auto', 'pindah', 'toko', 'ijo']",NEGATIF
"['aplikasi', 'tidak', 'ada', 'bagus', 'bagus', 'nya']",NEGATIF
"['barang', 'lama', 'banget', 'sampe', 'nyakeburu', 'berubah', 'pikiran', 'pengen', 'beli', 'yang', 'laenudh', 'gitu', 'ongkir', 'nya', 'gila', 'ribu', 'hh']",NEGATIF
"['ga', 'bisa', 'klaim', 'gratis', 'ongkir', 'tolong', 'dong', 'perbaiki', 'usaha', 'sy', 'jadi', 'macet']",NEGATIF
"['aplikasinya', 'berat', 'bikin', 'lemot', 'hp', 'gk', 'seperti', 'olshop', 'yang', 'lain']",NEGATIF
"['di', 'coba', 'dlu', 'kalau', 'bagus', 'di', 'tambah', 'bintang', 'nya']",NEGATIF
"['sudah', 'ke-', 'kalinya', 'akun', 'saya', 'selalu', 'di', 'blokir', 'oleh', 'pihak', 'shopee', 'di', 'saat', 'saya', 'sedang', 'proses', 'membeli', 'bagaimana', 'jika', 'barangsaya', 'hilang', 'atau', 'barang', 'saya', 'tidak', 'sampai', 'makin', 'lama', 'makin', 'geblek', 'shopeee', 'saya', 'gamau', 'tau', 'akun', 'saya', 'kembalikan', 'atau', 'jika', 'nnti', 'barangsaya', 'tidak', 'datang', 'saya', 'akan', 'laporkan']",NEGATIF
"['bintang', 'yang', 'bicara', 'verikasi', 'nomer', 'tlp', 'tak', 'bisarugi', 'data']",NEGATIF
"['daftar', 'akun', 'aja', 'sulitnya', 'minta', 'ampun']",NEGATIF
"['aplikasinya', 'makin', 'gajelas']",NEGATIF
"['pembayaran', 'pending', 'udh', 'hari']",NEGATIF
"['tolong', 'dong', 'aplikasinya', 'diperbaiki', 'mau', 'liat', 'produknya', 'sekarang', 'susah', 'loading', 'terus', 'dan', 'gambarnya', 'gak', 'pernah', 'muncul', 'apalagi', 'kalo', 'mau', 'liat', 'flash', 'sale', 'lebih', 'parah', 'lagi', 'loadingnya']",NEGATIF
"['gk', 'bisa', 'di', 'update']",NEGATIF
"['saya', 'kasi', 'bintang', 'satu', 'setiap', 'saya', 'mau', 'belanja', 'online', 'lewat', 'cod', 'gk', 'pernah', 'direspon', 'padahal', 'dari', 'pihak', 'tokonya', 'sudah', 'menyetujuinya']",NEGATIF
"['iklan', 'nya', 'jangan', 'muncul', 'dmn', 'mana', 'di', 'web', 'ada', 'di', 'aplikasi', 'ada', 'di', 'game', 'ada', 'gw', 'jadi', 'pusing']",NEGATIF
"['dimohon', 'untuk', 'pihak', 'shopee', 'saya', 'ingin', 'mengajukan', 'permohonan', 'kalo', 'hasil', 'dari', 'tanam', 'beras', 'terus', 'jus', 'jambu', 'itu', 'pas', 'dikirimnya', 'di', 'kasih', 'gratis', 'ongkir', 'jangan', 'hrus', 'bayar', 'ongkir', 'juga', 'karena', 'kan', 'tujuan', 'dari', 'nanam', 'beras', 'sama', 'jus', 'jambu', 'itu', 'agar', 'mendatkannya', 'secara', 'gratis', 'tapi', 'ini', 'malah', 'hrus', 'bayar', 'ongkir', 'ya', 'sama', 'aja', 'beli', 'sendiri', 'bukan', 'gratis', 'apalagi', 'ongkirnya', 'yang', 'diatas', 'kan', 'rugi', 'sudah', 'nyiram', 'lama', 'lama', 'harus', 'bayar', 'juga', 'mohon', 'dikabulkan', 'permintaan', 'saya', 'ini', 'untuk', 'menggratis', 'ongkir', 'kan', 'hasil', 'dari', 'nanam']",NEGATIF
"['untuk', 'penangan', 'masalah', 'lama', 'banget', 'kinerja', 'gak', 'totalitas', 'contohnya', 'pengembalian', 'produk', 'bisa', 'berbulan-bulan', 'padehal', 'bukti', 'sudah', 'jelas', 'video', 'sudah', 'di', 'buatkan', 'kurang', 'bukti', 'apalagi', 'di', 'tambah', 'saya', 'sebagai', 'seller', 'kurir', 'pengiriman', 'tidak', 'bisa', 'di', 'ganti', 'musti', 'chat', 'shopee', 'chat', 'admin', 'shopee', 'bikin', 'males', 'lama', 'di', 'tanganin', 'kasusnya', 'gak', 'optimal', 'makin', 'kesini', 'makin', 'buruk']",NEGATIF
"['semua', 'voucher', 'game', 'rbu', 'ternyata', 'hoax']",NEGATIF
"['saya', 'kurangin', 'dulu', 'bintangnya', 'sekarang', 'sudah', 'gak', 'pernah', 'ada', 'lagi', 'dapat', 'voucer', 'gratis', 'ongkir', 'codshopeepaya', 'mulu', 'yang', 'munculpayah', 'padahal', 'cod', 'banyak', 'disukai', 'orang', 'tapi', 'malah', 'ga', 'ada', 'lagimungkin', 'sudah', 'saatnya', 'shopee', 'harus', 'turun', 'rating']",NEGATIF
"['shopee', 'php', 'terus', 'soal', 'promo', 'di', 'transaksi', 'ada', 'cb', 'setelah', 'di', 'bayar', 'cb', 'kaburr', 'shopee', 'gak', 'asik', 'di', 'tambah', 'ongkir', 'pada', 'naik', 'gak', 'bisa', 'pilih', 'jasa', 'kirim']",NEGATIF
"['kapan', 'dong', 'kirim', 'nya', 'lama', 'banget', 'sih']",NEGATIF
"['kecewa', 'sma', 'shopee']",NEGATIF
"['bobrok', 'top', 'up', 'shopee', 'pay', 'kelamaan', 'gak', 'masuk', 'top', 'up', 'aplikasi', 'sebelah', 'cepet', 'disini', 'nunggu', 'jam', 'ngalahin', 'isi', 'pls', 'di', 'konter', 'aja', 'nih', 'aplikasi', 'jangan', 'mau', 'pakai', 'shopee', 'pay', 'kalo', 'gini', 'caranya']",NEGATIF
"['akhirnya', 'sya', 'harus', 'mengeluh', 'ngeri', 'juga', 'belanja', 'di', 'sini', 'kasus', 'yang', 'sya', 'dapati', 'penjualnya', 'gagalkan', 'pembelian', 'saya', 'dan', 'hingga', 'sekarang', 'uang', 'yang', 'sudah', 'sya', 'transfer', 'blm', 'kembali', 'juga', 'karena', 'rumit', 'prosedure', 'penarikannya']",NEGATIF
"['ko', 'shopee', 'sekarang', 'kek', 'gitu', 'jelek', 'pelayanan', 'nya', 'mau', 'buat', 'pesanan', 'eh', 'terus', 'muter', 'gitu', 'abis', 'muter', 'terus', 'keluar', 'sendiri', 'dari', 'aplikasi', 'ny', 'sudah', 'hari', 'kek', 'gitu', 'tolomg', 'dong', 'shopee', 'diperbaiki', 'jualan', 'saya', 'jg', 'ini', 'mandek', 'jadinya']",NEGATIF
"['merasa', 'tertipu', 'dengan', 'voucher', 'cashback', 'pas', 'di', 'pakai', 'gak', 'ada', 'cashback', 'koin', 'yang', 'masuk', 'maaf', 'males', 'pakai', 'lagi']",NEGATIF
"['lu', 'kalau', 'gw', 'nonton', 'anime', 'jngn', 'muncul', 'mulu', 'donk']",NEGATIF
"['awalnya', 'ku', 'pikir', 'bagus', 'tapi', 'buat', 'registrasi', 'rekening', 'aja', 'di', 'puter', 'sampe', 'saya', 'kontak', 'bank', 'nya', 'sudah', 'beres', 'tapi', 'di', 'shopee', 'lama', 'pelayanan', 'sama', 'pelaporannya']",NEGATIF
"['permisi', 'mengganggu', 'pihak', 'shopee', 'akun', 'saya', 'yang', 'biasa', 'di', 'pakai', 'jadi', 'hilang', 'sekarang', 'pakai', 'akun', 'yang', 'dulupihak', 'shopee', 'saya', 'minta', 'tolong', 'kembalikan', 'akun', 'saya']",NEGATIF
"['mau', 'di', 'update', 'terusan', 'gagal', 'terus', 'sinyal', 'udh', 'bagus', 'memori', 'juga', 'sudah', 'cukup']",NEGATIF
"['semalam', 'kn', 'saya', 'pesan', 'barang', 'produk', 'dikirim', 'sehari', 'doang', 'dari', 'jam', 'siang', 'tdi', 'notifnya', 'mau', 'dikirim', 'kealamat', 'penerima', 'saya', 'cek', 'jam', 'sore', 'tdi', 'notifnya', 'udh', 'sampai', 'kerumah', 'saya', 'padahal', 'belum']",NEGATIF
"['assalamualaikum', 'ko', 'lama', 'ngedonloud', 'nya', 'sihbisa', 'gak', 'di', 'cepetin', 'soal', 'nya', 'kuota', 'aku', 'takut', 'habis', 'baru', 'beli', 'kemaren']",NEGATIF
"['gak', 'bisa', 'login', 'keterangan', 'jaringan', 'bermasalah']",NEGATIF
"['kok', 'jadi', 'lemot', 'sih', 'bintang', 'lagi', 'aja', 'bikin', 'bt', 'aj']",NEGATIF
"['gk', 'bs', 'di', 'instal', 'mau', 'nangis', 'sumpa']",NEGATIF
"['tidak', 'bksa', 'upload', 'video', 'untjk', 'bukti', 'oengembalian', 'produk']",NEGATIF
"['sinyal', 'bagus', 'tapi', 'buat', 'buka', 'shopee', 'susah', 'banget', 'kaya', 'sinyal', 'edge', 'loading', 'barang', 'ngga', 'muncul', 'muncul']",NEGATIF
"['ini', 'kok', 'gak', 'bisa', 'login', 'ya', 'udh', 'daftar', 'ulng', 'jg', 'gak', 'bisa']",NEGATIF
"['jadi', 'agak', 'ngeselin', 'yah', 'nyari', 'satu', 'barang', 'aja', 'sampe', 'setengah', 'jam', 'saking', 'lemot', 'nya', 'aku', 'suka', 'shopee', 'yang', 'dulu', 'jangan', 'bilang', 'blom', 'di', 'apdet', 'aplikasi', 'ya', 'selalu', 'apdet', 'soalnya', 'akutu']",NEGATIF
"['gak', 'bisa', 'login', 'maupun', 'daftarkemarin', 'chat', 'nya', 'bisa', 'terus', 'saya', 'logout', 'pas', 'mau', 'login', 'bisa', 'mau', 'daftar', 'pun', 'bisaaplikasi', 'sudah', 'di', 'updatesudah', 'hapus', 'datahapus', 'cache', 'dllapa', 'saya', 'harus', 'pakai', 'aplikasi', 'lain']",NEGATIF
"['iklan', 'mengganggu']",NEGATIF
"['ini', 'kenapa', 'ya', 'ga', 'bisa', 'log', 'in', 'katanya', 'tidak', 'ada', 'koneksi', 'internet', 'padahal', 'kan', 'sinyal', 'full', 'banget', 'log', 'in', 'pakai', 'website', 'bisa', 'sedangkan', 'pakai', 'aplikasinya', 'malah', 'ga', 'bisa', 'mohon', 'banget', 'di', 'benahi']",NEGATIF
"['mimin', 'ngg', 'bisa', 'cek', 'out', 'nihh']",NEGATIF
"['kecewa', 'dengan', 'shopee', 'saya', 'pakai', 'shopeepay', 'dan', 'sering', 'checkout', 'belanja/', 'belanja', 'di', 'alfamart', 'pakai', 'shopee', 'pay', 'kenapa', 'akun', 'di', 'nonaktifkan', 'secara', 'sepihak', 'padahal', 'saya', 'baru', 'isi', 'saldo', 'buat', 'chekout', 'belanja', 'pemakaian', 'saya', 'juga', 'nggak', 'merugikan', 'pihak', 'lain', 'jangan', 'gitu', 'dong', 'main', 'nonaktifkan', 'sepihak', 'aja', 'kecewa', 'saya', 'sama', 'shopee', 'dan', 'sangat', 'merasa', 'dirugikan']",NEGATIF
"['sudah', 'di', 'download', 'tapi', 'tidak', 'bisa', 'di', 'instal']",NEGATIF
"['ya', 'mudah', 'ya', 'murah', 'puas', 'belanja', 'ga', 'ribet']",NEGATIF
"['kalau', 'buka', 'shopee', 'tanam', 'slalu', 'ga', 'bisa', 'tanamannya', 'ga', 'bisa', 'ke', 'siram']",NEGATIF
"['saya', 'baru', 'bergabungsemoga', 'apa', 'yang', 'saya', 'mau', 'selalu', 'ada']",NEGATIF
"['ini', 'gimana', 'mau', 'bayar', 'shopeepaylater', 'gak', 'bisacuma', 'layar', 'putih', 'doangdan', 'limit', 'tiba', 'jadi', 'padahal', 'saya', 'gak', 'pernah', 'telat', 'bayar', 'tagihan']",NEGATIF
"['tiap', 'ikut', 'lomba', 'shopee', 'joget', 'poin', 'sll', 'padahal', 'dh', 'sampai', 'akhir', 'mulubnyk', 'kecurangan', 'dr', 'pihak', 'shopee', 'dlm', 'acaraterus', 'suruh', 'maen', 'ngapain', 'kl', 'yang', 'menang', 'udh', 'di', 'lock', 'kl', 'bkn', 'karena', 'uangku', 'dh', 'di', 'shopee', 'pay', 'udh', 'ku', 'delete', 'nyesel', 'percayasuruh', 'belanja', 'udh', 'belanja', 'juga']",NEGATIF
"['kenapaa', 'akun', 'shopee', 'di', 'batasi', 'atau', 'di', 'blokparah', 'padahal', 'gw', 'planggan', 'stia', 'shopee', 'tapi', 'di', 'gniinmakin', 'ksni', 'makin', 'parah', 'shopee']",NEGATIF
"['mahal', 'banget', 'ongkirnyaaku', 'baru', 'download', 'minggu', 'sudah', 'aku', 'hapus']",NEGATIF
"['apa', 'sih', 'gk', 'bisa', 'gratis', 'ongkir', 'aku', 'nyesel', 'donlot', 'ini', 'bikin', 'kaouta', 'ku', 'abis']",NEGATIF
"['kenapa', 'susah', 'bngt', 'msuk', 'ke', 'shopee']",NEGATIF
"['kok', 'pas', 'mau', 'daftar', 'ga', 'bisa', 'si', 'tulisannya', 'jaringan', 'bermasalah', 'terus']",NEGATIF
"['belanja', 'pertama', 'lancar', 'belanja', 'kedua', 'tiba', 'tiba', 'aplikasi', 'bermasalah', 'tidak', 'bisa', 'dibuka', 'sudah', 'clear', 'chace', 'hapus', 'data', 'bahkan', 'uninstall', 'masih', 'tetap', 'gak', 'bisa', 'dibuka', 'padahal', 'nilai', 'belanja', 'ratusan', 'ribu', 'belum', 'lagi', 'saldo', 'shopeepay', 'apes', 'dec', 'ada', 'update', 'hari', 'lalu', 'dan', 'sekarang', 'belanja', 'disini', 'super', 'lemot', 'jika', 'masalah', 'di', 'hp', 'saya', 'mengapa', 'sebelumnya', 'aman', 'aman', 'saja', 'dan', 'toko', 'sebelah', 'pun', 'lancar', 'lancar', 'sajamales', 'dah']",NEGATIF
"['kenapa', 'erorr', 'si', 'pesanan', 'saya', 'gimana']",NEGATIF
"['nih', 'shoppe', 'kenapa', 'yaa', 'mau', 'belanja', 'masuk', 'keranjang', 'ga', 'bisa']",NEGATIF
"['saya', 'harap', 'pesanan', 'saya', 'sampe', 'disaat', 'aplikasi', 'ini', 'sedang', 'eror', 'nya']",NEGATIF
"['males', 'ga', 'bisa', 'masuk', 'server', 'eror', 'beralih', 'deh', 'ke', 'lazada']",NEGATIF
"['kenapa', 'toko', 'nya', 'tanda', 'seru', 'semua', 'cok']",NEGATIF
"['saya', 'terkena', 'tipu', 'uang', 'di', 'shopee', 'pay', 'saya', 'tiba', 'sudah', 'transaksi', 'tagihan', 'pulsa', 'padahal', 'gk', 'pencet', 'apa', 'tiba', 'sudah', 'transaksi', 'saya', 'telfn', 'oleh', 'pihak', 'shopee', 'ternyata', 'di', 'tipu']",NEGATIF
"['kode', 'otapi', 'baru', 'dikirim', 'nggak', 'bisa', 'di', 'gunain', 'buat', 'apa', 'sampe', 'akhirnya', 'shopeepay', 'saya', 'di', 'blokir', 'gak', 'guna', 'sma', 'sekali', 'kalo', 'kayak', 'gini', 'terus', 'rugi', 'kami', 'sebagai', 'pengguna', 'saldo', 'shopeepay', 'udh', 'banyak', 'malah', 'di', 'blokir', 'kami', 'gak', 'bisa', 'ganti', 'pin', 'karena', 'kalian', 'ngirim', 'kode', 'otapi', 'yang', 'sudah', 'kadaluarsa']",NEGATIF
"['kok', 'makin', 'gak', 'karuan', 'aplikasi', 'nyabeberapa', 'hari', 'tidak', 'bisa', 'lihat', 'notifikasipesan', 'juga', 'tidak', 'bisa', 'masukchat', 'dengan', 'tim', 'shopee', 'di', 'suruh', 'update', 'clear', 'cache', 'log', 'outsudah', 'update', 'sudah', 'clear', 'cache', 'giliran', 'mau', 'log', 'in', 'malah', 'tidak', 'bisaparah', 'parah', 'parahpadalah', 'masih', 'ada', 'barang', 'yang', 'belum', 'terkirimgimana', 'nasib', 'barang', 'itu', 'sekarangjika', 'sampai', 'tanggal', 'masih', 'tidak', 'bisa', 'login', 'shopee', 'tak', 'hapus']",NEGATIF
"['knapa', 'tidak', 'bisa', 'login', 'sih', 'ah', 'bngsatt', 'login', 'lwan', 'chrome', 'bisa', 'tapi', 'lwat', 'aplikasi', 'gk', 'bisa', 'kan']",NEGATIF
"['waduh', 'telat', 'bayar', 'sehari', 'shopeepaylater', 'bunganya', 'banyak', 'amat']",NEGATIF
"['ini', 'aplikasi', 'kenapa', 'sihkenapa', 'shoppe', 'gratis', 'pengiriman', 'nya', 'berubahjadi', 'ribetgak', 'ngerti', 'sama', 'sekalimasih', 'berapa', 'kali', 'belanja', 'di', 'shopee', 'aplikasi', 'nya', 'seperti', 'itujadi', 'males', 'belanja', 'di', 'aplikasi', 'ini']",NEGATIF
"['aku', 'belanja', 'terussss', 'di', 'shoppepas', 'ganti', 'hp', 'download', 'ulang', 'ga', 'bisa', 'log', 'in', 'nangiss', 'dehhh', 'gueh']",NEGATIF
"['waktu', 'di', 'update', 'malah', 'muncul', 'putih', 'doang', 'aku', 'kira', 'handphone', 'aku', 'yang', 'bermasalah', 'ternyata', 'selesai', 'di', 'servisin', 'tetep', 'aja', 'muncul', 'putih', 'doang']",NEGATIF
"['sumpah', 'kesel', 'bangedsudah', 'cape', 'di', 'instal', 'ulang', 'tapi', 'tetap', 'saja', 'masih', 'lemot', 'putih', 'polos', 'kalo', 'mau', 'cekout']",NEGATIF
"['biasa', 'saja', 'aplikasi', 'iniselalu', 'di', 'update', 'setiap', 'bulannya']",NEGATIF
"['uang', 'kembalian', 'dari', '&', 'nya', 'robek', 'rusak', 'engga', 'layak', 'buat', 'di', 'pakai', 'lagi']",NEGATIF
"['salah', 'beli', 'gak', 'bisa', 'di', 'pengembalian', 'barang', 'dasar', 'aplikasi', 'sampah']",NEGATIF
"['voucher', 'tanam', 'dan', 'beliitu', 'usaha', 'kami', 'pke', 'kouta', 'dan', 'beli', 'bukan', 'ngratisterus', 'di', 'bilang', 'curang', 'mna', 'ke', 'adilany']",NEGATIF
"['shopee', 'kenapa', 'skarenag', 'ga', 'ada', 'lagi', 'voucher', 'gratis', 'ongkirbisanya', 'kalau', 'pakai', 'shopeepaykenapa', 'ngga', 'kayak', 'dulu', 'dan', 'kenapa', 'ketika', 'lihat', 'live', 'ndak', 'pernah', 'bagiin', 'voucher', 'gratis', 'ongkirndak', 'kayak', 'dulu', 'makin', 'kesini', 'makin', 'pelit', 'shopeenya']",NEGATIF
"['makin', 'kesini', 'shopee', 'makin', 'pelit', 'gratis', 'ongkir', 'sudah', 'gak', 'ada', 'sudah', 'gitu', 'sekarang', 'sekalinya', 'ada', 'gratis', 'ongkir', 'cuma', 'buat', 'shopee', 'pay', 'padahal', 'dulu', 'shopee', 'pay', 'bisa', 'paylater', 'bisa', 'dan', 'transfer', 'pun', 'bisa', 'tapi', 'sekarang', 'nihil', 'sudah', 'gak', 'seperti', 'dulu', 'lagi', 'mending', 'sekarang', 'beralih', 'ke', 'apl', 'yang', 'lain']",NEGATIF
"['saya', 'mau', 'pakai', 'voucher', 'gratis', 'ongkir', 'tapi', 'ga', 'bisa', 'terus', 'saya', 'main', 'shopee', 'tanam', 'biar', 'dapat', 'gratis', 'ongkir', 'eh', 'pas', 'sudah', 'panen', 'malah', 'voucher', 'nya', 'ga', 'bisa', 'dipakai', 'di', 'voucher', 'saya', 'ada', 'gratis', 'ongkir', 'tapi', 'pas', 'mau', 'check', 'out', 'malah', 'voucher', 'nya', 'ga', 'ada', '--']",NEGATIF
"['makin', 'lama', 'kelamaan', 'shopee', 'makin', 'pelit', 'aja', 'nih', 'gratis', 'ongkirnya', 'dan', 'skarenag', 'shopee', 'itu', 'harus', 'minimal', 'belanja', 'rb', 'lagi', 'dari', 'rb', 'kalau', 'kek', 'gini', 'jadi', 'agak', 'males']",NEGATIF
"['ini', 'kenapa', 'saya', 'tidak', 'bisa', 'login', 'td', 'chat', 'sm', 'shoppie', 'katanya', 'suruh', 'logout', 'dlu', 'terus', 'login', 'niy', 'udh', 'log', 'out', 'malah', 'bisa', 'log', 'onsebel', 'jaringan', 'ada', 'waepdhal', 'di', 'hapus', 'download', 'lagi', 'aplikasi', 'nya', 'bisa', 'tolong', 'dong', 'solusinya']",NEGATIF
"['bagus', 'banget', 'aplikasi', 'shopee', 'bikin', 'kepala', 'saya', 'pusing', 'terima', 'kasih', 'ya']",NEGATIF
"['saya', 'udh', 'ga', 'suka', 'aplikasi', 'shopee', 'karena', 'shopee', 'tanam', 'kilat', 'menitnya', 'yang', 'awalnya', 'menit', 'jadi', 'menit', 'mau', 'logout', 'juga', 'gak', 'keburu', 'sebelin', 'ah']",NEGATIF
"['pengiriman', 'terlalu', 'mahal']",NEGATIF
"['tidak', 'mendukung', 'seluruh', 'wilayah', 'indonesia', 'mengecewakan', 'sekali']",NEGATIF
"['kecewaaaaasudah', 'jam', 'lebih', 'status', 'belum', 'berubah', 'masih', 'di', 'kemaspadahal', 'info', 'dari', 'pihak', 'penjual', 'barang', 'sudah', 'di', 'kirim', 'kan']",NEGATIF
"['narik', 'dana', 'penjual', 'dari', 'tanggal', '--', 'sampai', '--', 'belum', 'juga', 'masuk', 'ke', 'rekening', 'bank', 'udh', 'komplain', 'ke', 'email', 'tapi', 'gak', 'ditanggapi', 'dasar', 'aplikasi', 'bangsad']",NEGATIF
"['semakin', 'kesini', 'semakin', 'buruk', 'aplikasi', 'shopeebaru', 'isi', 'saldo', 'shopeepay', 'langsung', 'aplikasi', 'nya', 'dinonaktifkanjangan', 'di', 'download', 'daripada', 'nyesel']",NEGATIF
"['kenapaa', 'tidak', 'ada', 'sope', 'pay', 'laternya', 'yaaa', 'punyak', 'aku', 'padahl', 'aku', 'da', 'lama', 'pakai']",NEGATIF
"['aplikasi', 'shopeenya', 'lemot', 'banget', 'waktu', 'digunakan']",NEGATIF
"['aplikasi', 'belanja', 'online', 'terburuk', 'yang', 'pernah', 'saya', 'download', 'nyesel', 'aplikasi', 'ruwet']",NEGATIF
"['puas', 'belanja', 'pakai', 'shopee']",POSITIF
